Restaurant Name,Cuisines,Address,City,Postcode,Phone Number,Reviews,Average Review
"Khushi's Dunfermline","Indian, Curry, Halal","1 Canmore Street","Dunfermline","KY12 7NU","01383737577","54","5.5"
"Casa Mia","Italian, Pizza","13 Nethertown Broad Street","Dunfermline","KY12 7DS","07598936076","43","5.5"
"Monty's Bar","Burgers, Gourmet","9 Guildhall Street","Dunfermline","KY12 7NR","01383269970","57","5.5"
"Hook and Catch","Fish & Chips, Italian","Unit 9, Turnstone Road","Dunfermline","KY11 8JZ","01383741053","99","5"
"DJ Snax","Breakfast, Sandwiches","91 High Street","Inverkeithing","KY11 1NW","01383249317","14","5.5"
"The Royal Bengal Tandoori Restaurant","Indian, Halal","57 Pittencrieff Street","Fife","KY12 8AJ","01383733788","1056","4.5"
"Goodfryers","Fish & Chips, Pizza","2 Hillend Road","Inverkeithing","KY11 1BF","01383413000","0","0"
"Subway Hospital Hill","Sandwiches, Lunch","74 Hospital Hill","Dunfermline","KY11 3AT","01383840823","1","1"
"Delicious","Desserts, Breakfast","14 Guildhall Street","Dunfermline","KY12 7NS","01383223190","57","4"
"Topkapi Kebab House","Kebab, Pizza","175 High Street","Burntisland","KY3 9AE","01592870022","502","5"
"Romano's Fish & Chips Pizzeria","Fish & Chips, Pizza","144 High Street","BurntIsland","KY3 9AP","01592874200","827","5"
"Spice Of Life","Indian, Pizza, Halal","8 Link Road","Oakley","KY12 9RU","01383850002","284","5"
"Scoops & Smiles","Desserts, Ice Cream","26a Valleyfield Avenue","Valleyfield","KY12 8RS","01383881362","15","6"
"Basil Authentic Indian Cuisine","Indian, Curry","21 Carnegie Drive","Dunfermline","KY12 7AN","07879776687","8","6"
"Joe's Food Bar","Fish & Chips, Pizza","72 Broad Street","Cowdenbeath","KY4 8JA","01383610218","261","4.5"
"Golden Flames","Pizza, Kebab, Halal","38 Main Street","Kelty","KY4 0AA","01383831133","760","4.5"
"Marmaris Pizza & Kebab House","Pizza, Kebab","104 High Street","Cowdenbeath","KY4 9NF","01383514500","93","5"
"Peking Inn","Chinese, Oriental","47 High Street","Cowdenbeath","KY4 9QA","01383518281","716","5"
"Jazs Takeaway","Fish & Chips, Kebab","28 Main Street","Crossgates","KY4 8AJ","01383511012","25","4.5"
"Bodrum Pizza & Kebab","Pizza, Kebab","High Street","Cowdenbeath","KY4 9QE","07475714014","192","4.5"
"Magic Wok","Chinese, Oriental, Halal","40 High Street","Cowdenbeath","KY4 9NE","01383513385","559","5"
"Darios Fish & Chips","Fish & Chips, Pizza","421 High Street","Cowdenbeath","KY4 9QW","01383518155","554","4.5"
"La Riviera","Fish & Chips, Pizza","145 Main Street","Kelty","KY4 0AQ","01383839833","438","5"
"AJs Multi Cuisine~","Indian, Pizza","88 Perth Road","Cowdenbeath","KY4 9BG","01383512868","371","5"
"Yummy Yummy","Chinese, Oriental","10 Dalbeath Crescent","Cowdenbeath","KY4 9RN","07449779895","146","5"
"Caspian Tandoori","Pizza, Indian, Halal","26 Main Street","Kelty","KY4 0AA","01383830166","915","5"
"Peking House Takeaway","Chinese, Oriental","Main Street, Hill of Beath","Cowdenbeath","KY4 8DP","01383512888","664","5"
"Taste Of India","Indian, Pizza, Halal","423 High Street","Cowdnbeath","KY4 9QW","01383512200","468","5"
"Shimla Palace","Indian, Curry","Central Park,","Cowdenbeath","KY4 9QQ","01383511101","612","5"
"All In One Tandoori","Indian, Curry, Halal","59 Main Street","Lochgelly","KY5 9AF","01592782224","1004","5.5"
"A & R Fish Bar","Fish & Chips, Pizza","118 Main Street","Lochgelly","KY5 9AA","01592780231","63","5"
"Zak's Fish Bar - Ballingry","Fish & Chips, Pizza","7 Benarty Square","Ballingry","KY5 8NR","01592860930","313","5.5"
"Sizzlers","Indian, American","Martin Crescent","Ballingry","KY5 8QA","01592861466","104","4.5"
"Sapphire Chinese Restaurant","Chinese, Thai","115 Station Road","Lochgelly","KY5 9EL","01592780555","472","5"
"Heavenly Delights","Desserts, Ice Cream","120 Main Street","Lochgelly","KY5 9AA","01592328388","9","6"
"Tandoori @ Nisa Extra","Indian, Grill","74 - 80 Main Street","Lochgelly","KY5 9AA","01592783034","119","4.5"
"Papa Jaffer's","Turkish, Kebab","68 Main Street","Crosshill","KY5 8AT","01592860033","465","5"
"Lee Cottage","Chinese, Oriental","169 Main Street","Fife","KY5 9JR","01592782352","597","4.5"
"Chilli Peppers","Indian, Pizza","70 High Street","Kinross","KY13 8AJ","01577861234","266","5"
"The Raj Mahal","Indian, Curry","132 High Street","Kinross","KY13 8DB","01577 863823","520","5"
"Mr Mario's Takeaway","Fish & Chips, Pizza","90 Lochleven Road Lochore","Lochgelly","KY5 8DA","01592860499","530","4.5"
"Home Taste","Chinese, Oriental","Unit 2, New Bridge Retail Park","Glenrothes","KY6 1PB","01592757890","419","5"
"Tony's Turkish Kebabs","Turkish, Turkish","193 High Street","Leslie","KY6 3AF","01592741111","170","5"
"Nazar Turkish Takeaway","Turkish, Italian","97 High Street","Leslie","KY6 3DQ","01592744222","45","5.5"
"La Padella Fish Bar","Fish & Chips, Pizza","5 Caskieberran Road","Glenrothes","KY6 2NR","01592769797","1205","5"
"Istanbul Pizza & Kebab House","Pizza, Kebab","340C High Street","Leslie","KY6 3AX","01592328484","170","5.5"
"Marmaris Inn","Kebab, Pizza","8 Glenwood Centre","Glenrothes","KY6 1PA","01592750007","346","5"
"K & K Fish Bar","Fish & Chips, British, Halal","235 High Street","Leslie","KY6 3AT","01592620220","105","4.5"
"China China","Chinese, Thai","3 Glenwood Centre","Glenrothes","KY6 1PA","01592750779","691","5"
"Kismet Pizza & Kebab House","Pizza, Kebab, Halal","18 Church Street","Glenrothes","KY7 5ND","01592611711","1572","5"
"Spice of Life","Indian, Pizza","12 North Street","Glenrothes","KY7 5NA","01592755888","388","4.5"
"Sunny's Kitchen","Chinese, Oriental","2 Piper Drive","Glenrothes","KY7 6TF","01592748919","336","4.5"
"Doms Chip Shop","Fish & Chips, Pizza","1 Cadham Centre","Glenrothes","KY7 6RU","01592741518","392","4.5"
"La Spezia Pizzeria","Pizza, Fish & Chips","59 Bighty Avenue","Glenrothes","KY7 5AD","01592752343","342","4"
"Jasmine Indian Restaurant","Indian, Curry","6 Glenwood Centre","Glenrothes","KY6 1PA","01592610517","1048","5"
"Aangan Indian Restaurant","Indian, Curry, Halal","76a Crossgate","Cupar","KY15 5HS","01334652998","512","5"
"Everest Curry House","Indian, Mexican, Halal","42 Bonnygate","Cupar","KY15 4LD","01334656002","36","4.5"
"Elio's Chip Shop","Fish & Chips, Pizza","Glamis Centre","Glenrothes","KY7 4RH","01592771844","1731","4.5"
"Wok Inn Chinese Restaurant & Takeaway","Chinese, Oriental","The Cross, Windygates","Leven Fife","KY8 5DD","01333350265","1009","5"
"Papa John's - Glenrothes","Pizza, American","Unit 6, Newbridge Retail Park","Fife","KY6 1PE","01592757506","90","5"
"Rara Tal Indian Restaurant","Indian, Curry","2 Church Street","Glenrothes","KY7 5ND","01592758210","58","5.5"
"Fatima Indian Cuisine","Indian, Curry, Halal","5 Culzean Place","Glenrothes","KY7 4RX","01592775151","725","4.5"
"Nonna’s Pasta","Pasta, Italian","3 Culzean Place","Glenrothes","KY7 4RX","07729016851","184","5.5"
"Chopsticks","Chinese, Oriental","37 Commercial Street","Markinch","KY7 6DE","01592769299","129","5"
"Dino's","Pizza, Kebab","91 Tom Morris Drive","Fife","KY16 8EL","01334477033","774","5"
"Le Rendezvous Takeaway","Pasta, Pizza","82 Market Street","St Andrews","KY16 9PA","01334461020","96","5"
"Maisha Indian & Seafood Restaurant","Indian","5 College Street","St Andrews","KY16 9AA","01334476666","161","4.5"
"Jahangir St. Andrews","Indian, European, Halal","116a South Street","St Andrews","KY16 9QD","01334470300","268","5.5"
"Tulsi Restaurant","Indian, Thai, Halal","60-62 Market Street","St. Andrews","KY16 9NT","01334470000","187","5"
"Dave Shorehead Pizza Parlour","Pizza, Burgers","4-6 Branch Street","Leven","KY8 4NL","01333439596","1418","5.5"
"Istanbul Best in Town","Kebab, Pizza","287 Methilhaven Road","Methil","KY8 3HP","07403388828","6","4.5"
"Sid's Fish Bar","Fish & Chips, Kebab","17 Chemiss Road","Methil","KY8 2BS","01592715555","115","5"
"Periano's","Chicken, Desserts, Halal","279 Methilhaven Road","Methil","KY8 3HP","01333421659","229","4.5"
"Ramzan's Curry House","Indian, Pizza, Halal","New Road, Kennoway","Fife","KY8 5JS","01333306306","1004","5.5"
"Real Spice","Indian, Curry","11 Shore Head Leven","Shorehead","KY8 4NR","01333422533","589","4"
"Chanda Cottage","Indian, Curry, Halal","153 Sea Road","Methilhill","KY8 2EE","01592713999","1681","5"
"Bodrum Pizza & Kebab House","Italian, Turkish","1 Mitchell Street","Leven","KY8 4HJ","01333278131","1134","5.5"
"Friendlies Chinese Food Takeaway","Chinese, Cantonese","6 Broomieknowe","Leven","KY8 4QP","01333439777","870","4"
"Leven Fish Bar","Fish & Chips, Pizza","44 Montrave Cresent","Leven","KY8 4EQ","01333425330","285","5"
"Little Friar","Fish & Chips, Pizza","New Road","Kennoway","KY8 5JR","01333350371","589","4.5"
"Beijing City","Chinese, Oriental","Unit 6, Broom Shopping Centre, Linnwood Drive","Leven","KY8 5BJ","01333439288","67","5"
"Wallace's","Fish & Chips, Pizza","Broom Shopping Centre, Leargan","Leven","KY8 5BJ","01333421019","272","5.5"
"Full House","Chinese, Oriental","11 Sandwell Street","Buckhaven","KY8 1BY","01592713385","273","5.5"
"Tasty Treats","Desserts, Deli","6 Bishops Court","Kennoway","KY8 5LA","07472515669","268","5.5"
"Ginger Kennoway","Chinese, Malaysian","1 Jordan Lane","Kennoway","KY8 5JZ","01333351515","276","5"
"The Wellesley Inn","Pizza, Fish & Chips","685 Wellesley Road","Methil","KY8 3PQ","07961399666","46","5"
"Tikka-Way","Indian, Mexican","10 Titchfield Street","Kilmarnock","KA1 1PH","01563537800","517","4.5"
"Spicy Cube","Indian, Pizza","5 West George Street","Kilmarnock","KA1 1DH","01563540888","665","5"
"Madras Plus Tandoori","Indian, Pizza","93 Whatriggs Road","Kilmarnock","KA1 3RB","01563520327","978","5"
"Rock Diner @ Aces High","American, British","7 Saint Marnock Street","Kilmarnock","KA1 1DU","01563544344","382","5"
"Marmaris Kebab House","Pizza, Kebab","75 High Glencairn Street","Ayrshire","KA1 4AE","01563521091","1625","5"
"Village Hut","Indian, Pizza, Halal","11 High Glencairn Street KILMARNOCK","Ayrshire","KA1 4AE","01563559915","704","5"
"Bombay Grill","Indian, Curry","13 Mauchline Road","Kilmarnock","KA1 5AB","01563570548","3873","5.5"
"Indian Accent - Kilmarnock","Indian, Desserts","21 Portland Street","Kilmarnock","KA1 1JN","01563258542","202","5.5"
"Papa John's - Kilmarnock","Pizza, American","74-86 Titchfield Street","Kilmarnock","KA1 1PH","01563559355","627","4"
"Chip Bank","Fish & Chips, English","47-49 Low Glencairn Street","Ayrshire","KA1 4DQ","01563570670","296","4.5"
"New Hot Wok Noodle Bar","Chinese, Oriental","134 King Street","Kilmarnock","KA1 1PG","01563524929","951","4.5"
"Paris Match Cafe / Bar","Burgers, Pizza","7 Princes Street","Kilmarnock","KA1 3DD","01563541747","1012","5.5"
"Italio","Italian, Pizza","130 King Street","Kilmarnock","KA1 1PG","01563 524063","101","5"
"The 43 Latin Steak & Grill House","Mexican, Steak","43 Titchfield Street","Kilmarnock","KA1 1QS","01563559555","327","4.5"
"Macs Spice Route","Curry, Indian","38 Kilmarnock Road","Ayrshire","KA1 5PW","01563830240","125","5.5"
"Welbeck Fish Chips & Pizzeria","Fish & Chips, Pizza","5 Welbeck Street","Kilmarnock","KA1 3JN","01563532463","24","5"
"The Codfather Chip Shop","Fish & Chips, English","12 Central Avenue","Kilmarnock","KA1 4PS","01563523333","53","4.5"
"The Clansman","British, American","56 John Finnie Street","Kilmarnock","KA1 1BS","01563529706","128","5"
"Sabza Tandoori","Pizza, Fast Food","20/4 Auchencar Drive","Kilmarnock","KA3 1QD","01563522522","134","5.5"
"Curry Master","Indian, Pizza, Halal","24 Dean Street","Kilmarnock","KA3 1EA","01563573454","248","5"
"Gulab Indian Takeaway","Indian, Curry","2A Stanecastle Road","Ayrshire","KA11 1AE","01294212222","897","5"
"Golden Valley","Chinese, Cantonese","5 Shortlees Crescent","Kilmarnock","KA1 4PR","01563531777","23","5"
"Food To Go","Indian, Chinese, Halal","Unit 14 Moorfield Industrial Estate","Kilmarnock","KA2 0BA","07549605742","3","6"
"Our Caff","Breakfast, Lunch","1 Shortlees Crescent","Kilmarnock","KA1 4PR","01563257302","369","4.5"
"Canton Chef","Chinese, Oriental","147 Titchfield Street","Kilmarnock","KA1 1RG","01563542632","266","4.5"
"Saim Spices","Indian, Curry, Halal","4 Central Avenue KILMARNOCK","Ayrshire","KA1 4PS","01563544093","489","5.5"
"The Balti Takeaway","Indian, Italian, Halal","108 Johnfinne Street","Kilmarnock","KA1 1BB","01563573196","199","4"
"Taste of Asia","Chinese, Asian","7a Riccarton Road","Hurlford","KA1 5AE","01563551888","63","4.5"
"Viking Palace","Kebab, Pizza","46 Morven Avenue","Kilmarnock","KA3 2AD","01563624195","450","5"
"Dreghorn Chippy","Fish & Chips, Burgers","20 Townfoot","Irvine","KA11 4EG","01294212862","322","5"
"Captin Romys","Fish & Chips, Pizza","13-15 Kilmarnock Road","Crosshouse","KA2 0EZ","01563539700","36","5.5"
"Mamma's","Fish & Chips, English","74-76 High Street","Ayrshire","KA12 0AX","01294273504","1574","5"
"Curry King","Indian, Pizza","28 Main Street","Dreghorn","KA11 4AH","01294212333","766","5"
"Taj Mahal","Indian, Curry","79 Main Street","Dreghorn","KA11 4AQ","01294222030","172","5"
"Springside Chippy & Morning Rolls","Fish & Chips, Breakfast","Overtoun Road","Springside","KA11 3BG","01294219781","44","5"
"The Twisted Willow Tea Room","Breakfast, Dinner","6 McMillan Place","Irvine","KA11 5DB","01294318330","190","5"
"Kerims Takeaway","Fish & Chips, English","109 Portland Street","TROON","KA10 6QN","01292311900","223","5"
"The Chip Box","Fish & Chips, Fast Food","2-4 Rigg Street","Stewarton","KA3 5AG","01560482230","78","5"
"Munchees","Indian, Italian, Halal","16 Lainshaw Street","Kilmarnock","KA3 5BU","01560486969","571","5.5"
"Village Balti House","Indian, Pizza, Halal","6 High Street","Stewarton","KA3 5AA","01560486666","303","5"
"The Principal Cafe","Fish & Chips, English","3 Brewland Street","Galston","KA4 8AQ","01563822097","187","5"
"Candy Coated Cafe","Desserts, Ice Cream","35 Bridge Street","Galston","KA4 8AE","01563820220","116","5"
"Taj Kitchen","Indian, Curry","3 Wallace Street","Galston","KA4 8HP","01563821067","51","5"
"La Dolce Vita","Fish & Chips, Ice Cream","65-67 Main Street","Newmilns","KA16 9DA","01560323365","118","4.5"
"Village Tandoori","Indian, Kebab","West Main Street","Darvel","KA17 0AQ","01560322471","76","5"
"Spicy Pot","Indian, Pizza","8 Milrig Crescent","Galston","KA4 8EF","01563822303","146","5.5"
"The Lifestyle Express","Burgers, Wraps","45 Henrietta Street","Galston","KA4 8HN","01563820647","120","5"
"Shan's Dinemo","Wraps, Burgers","23 Bridge Street","Galston","KA4 8AE","01563821777","6","4.5"
"Royal Tandoori","Indian, Pizza","90a West Main Street","Darvel","KA17 0HQ","01560329111","18","5.5"
"Grill Guru","Grill, Peri Peri, Halal","48 Oswald Street","Glasgow","G1 4PL","01412218777","1207","4"
"Mamafubu","Chinese, Oriental","61 Glassford Street","Glasgow","G1 1UG","01415529798","364","5"
"Pizza Hut Delivery - George St","Pizza, American","102 George Street","Glasgow","G1 1RF","01412588000","59","4.5"
"The Grillicious","Indian, Kebab, Halal","370 Cumbernauld Road","Glasgow","G31 3NN","01415500888","719","5"
"Papa John's - Duke Street","Pizza, American","273 Dukes Street","Glasgow","G31 1HX","01415510022","1518","4.5"
"The Chicken Place","Chicken, American, Halal","23 Gallowgate, Merchant City","Glasgow","G1 5AA","01415522511","2091","4"
"Asda Kitchen - Toryglen","Pizza, Desserts","555 Prospecthill Road","Glasgow","G42 0AE","02039126648","24","4.5"
"Damasqino Restaurant","Grill, Lebanese, Halal","94 Saltmarket","Glasgow","G1 5LD","07463608686","135","4.5"
"Pasha","Kebab, Lebanese, Halal","48 North Frederick Street","Glasgow","G1 2BS","02039126648","171","5"
"Treatz - Glasgow","Desserts, Ice Cream","492 Sauchiehall Street","Glasgow","G2 3LW","01412375292","17","4"
"L'Aquila City Centre","Fish & Chips, Pizza","44 Dundas Street","Glasgow","G1 2AQ","01412580397","1025","5.5"
"Mexita Express","Mexican, Pizza, Halal","212 Gallowgate","Calton","G1 5DS","01415522140","754","5"
"Rockabilly","Indian, American","1 Salkeld Street","Glasgow","G5 8HE","01412371670","13","5.5"
"Amore Ristorante","Italian, Pizza","30 Ingram Street","Glasgow","G1 1EZ","01415530810","113","5"
"Little Chef Authentic Indian Cuisine","Indian, Curry","170 Copland Road","Glasgow","G51 2UE","01414190337","0","0"
"House Donner","Kebab, Pizza","48 - 50 Oswald Street","Glasgow","G1 4PL","01412218777","232","3"
"Chopstix Noodle Bar - Glasgow","Noodles, Asian","102 Union Street","Glasgow","G1 3QW","02038269530","93","5"
"Subway - Forge Shopping Centre","Sandwiches, Lunch","Gallowgate","Glasgow","G31 4EB","02039126648","10","4"
"Romans Pizzeria & Bar","Pizza, Vegan","26 Candleriggs","Glasgow","G1 1LD","02038269530","199","5.5"
"Steak Cattle & Roll","Burgers, Vegan","17 Bell Street","Glasgow","G1 1NU","01412586500","128","5.5"
"The Kent Fish and Chip Bar","Fish & Chips, Vegan","218 Kent Road","Glasgow","G3 7HE","01412222800","2","3"
"The Calabash African Restaurant","African, West African, Halal","57 Union Street","Glasgow","G1 3RB","01412212711","240","4.5"
"Cafe India","European, Indian","29 Albion Street","Glasgow","G1 1LH","01415525115","148","5"
"Charcoals","Indian","26A Renfield Street","Glasgow","G2 1LU","01412219251","0","0"
"Charcoals Cafe","Indian, Curry","74 Trongate","Glasgow","G1 5EP","01412586482","727","5.5"
"KFC Glasgow Pollokshaws","Chicken, Halal","35 Cuthbertson St, Glasgow G42 7RJ","Glasgow","G42 7RJ","02039126648","1111","4.5"
"Subway - Silverburn","Sandwiches, Lunch","Unit Z2,silverburn shopping centre; cowglen Road","Glasgow","G53 6AG","01418819582","22","5"
"Tandoori Plus","Indian, Italian, Halal","21 Kennedy Path","Glasgow","G4 0PP","01415525758","2334","5"
"Little Buddha","Chinese, Thai","571 Duke Street","Glasgow","G31 1PY","01415548288","1129","4.5"
"The Record Factory","Burgers, Vegan","17 Byres Road","Glasgow","G11 5RD","01413348888","3","4"
"Burger King Springfield Quay","Burgers, American","280 Paisley Road","Glasgow","G5 8NG","02039126648","513","4"
"Burger King Sauchiehall Street","Burgers, American","108 Renfield Street","Glasgow","G2 1NH","02039126648","376","4"
"Bakers Delight","Lebanese, Pizza, Halal","20 Forth Street","Glasgow","G41 2SS","01414295469","0","0"
"Spice Magic","Indian, Italian","37 Dalmarnock Rd","Lanarkshire","G40 4LA","01415567001","3000","5"
"KFC Glasgow Renfield Street","Chicken, American, Halal","104-106 Renfield St","Glasgow","G2 1NH","02038269530","1264","3.5"
"Yummy Bites","Desserts, Ice Cream, Halal","1002 Pollokshaws Road","Glasgow","G41 2HG","01416361655","0","0"
"KFC Govan","Chicken, Halal","382 Helen Street","Glasgow","G51 3RN","02039126648","872","4"
"KFC Glasgow - Sauchiehall Street","Chicken, Halal","437a Sauchiehall St, Strathclyde","Glasgow","G2 3LG","02039126648","328","3.5"
"Firehouse Grill","American, Burgers","948 Govan Road","Glasgow","G51 3AF","07835663770","0","0"
"New Oriental Express","Chinese, Vegan","155 Springburn Way","Glasgow","G21 1DT","01415588422","167","5"
"KFC Rutherglen","Chicken","5 Dalmarnock Road","Rutherglen","G73 1NY","02039126648","485","4"
"The Square Bar And Restaurant","British, Desserts","6-8 Norby Road","Glasgow","G11 7BN","01413376988","0","0"
"The Woks Cookin","Chinese, Oriental","73 TollCross Road","Glasgow","G31 4UG","01415508886","1011","5"
"Panda House Restaurant","Chinese, Oriental","665-667 Pollokshaws Road","Glasgow","G41 2AB","01414243200","35","5"
"Subway - Paisley Road West","Sandwiches, Lunch, Halal","468-470 Paisley Road West","Glasgow","G51 1PX","02039126648","4","4"
"Lemon Tree","Chinese, Oriental","119-121 Great Western Road","Glasgow","G4 9AH","01413311678","126","4"
"Greggs - Victoria Road","Breakfast, Sandwiches","401 Victoria Road","Glasgow","G42 8RW","read what this restaurant has to say about allergies","113","4.5"
"Subway - Hyndland","Sandwiches, Subways","33 Clarence Drive","Glasgow","G12 9QN","02039126648","25","3.5"
"Marmaris","Indian, Kebab","285 Duke Street","Glasgow","G31 1HX","01415560000","1070","5"
"Spice Grill","Pizza, Indian","162 Abercromby Street","Glasgow","G40 2SA","01415508866","949","5"
"Nurdy Burdy","Peri Peri, Grill, Halal","946 Argyle Street","Glasgow","G3 8YJ","0141 248 1741","0","0"
"Temaki","Japanese, Sushi","113 Hope Street","Glasgow","G2 6LL","01412481869","1286","5"
"Wing Rush","Chicken, Burgers, Halal","26 Minard Road","Glasgow","G41 2HN","01416324922","226","5.5"
"Pepe's Piri Piri - Sauchie Hall Street","Peri Peri, Chicken, Halal","283 Sauchiehall Street","Glasgow","G2 3HQ","01413327185","165","4"
"Greggs - Dumbarton Road","Breakfast, Sandwiches","392 Dumbarton Road, Partick","Glasgow","G11 6RZ","read what this restaurant has to say about allergies","109","4.5"
"Greggs - Gordon Street","Breakfast, Sandwiches","64 Gordon Street","Glasgow","G1 3RS","read what this restaurant has to say about allergies","60","4.5"
"Chicken Choice The Home Of Fried Chicken","American, Chicken","240-242 Paisley Road West","Glasgow","G51 1BU","01414199999","22","5"
"Anns Fry Fish and Chip Shop, Pizzas and Kebabs","Fish & Chips, Pizza","196 Crown Street,","Glasgow","G5 9XS","01414290681","683","4.5"
"Tea Leaf","Chinese, Oriental","292 Duke Street","Glasgow","G31 1RZ","01415501733","523","5"
"Dario Pizzeria","Pizza, Pasta","114 Queen Margret Drive","Glasgow","G20 8NZ","01419453603","429","5"
"Little Canteen","Chinese, Oriental","1164 Argyle Street","Glasgow","G3 8TD","01413399355","858","5"
"Munch Kings","Burgers, Pizza, Halal","15 Paisley Road West","Glasgow","G51 1LF","01414201919","92","5.5"
"Anmol Spice","Indian, Pizza, Halal","71 Old Castle Road","Glasgow","G44 5TG","01416331272","1037","5"
"Grillicious Mediterranean","Italian, Pizza","643 Dumbarton Road","Glasgow","G11 6HZ","01413377077","2620","4.5"
"Swallow Cafe","Kebab, Fish & Chips","582 Alexandra Parade","Glasgow","G31 3BP","01415541490","1333","5"
"New Golden Bell","Chinese, Oriental","1204 Argyle Street","Glasgow","G3 8TJ","01413348114","1099","5"
"Tartan Fish, Chips & Pizza","Fish & Chips, Pizza","352 Paisley Road West","Glasgow","G51 1BG","01413289419","1217","4.5"
"EL PERRO NEGRO","American, Burgers","966 Argyle Street","Glasgow","G3 8LU","02039126648","332","5"
"Leo's Grill","American, Milkshakes, Halal","1456 Paisley Road West","Glasgow","G52 1SR","01418836484","1627","4.5"
"Home Style Authentic Indian Cuisine","Curry, Indian, Halal","470 Paisley Road","Glasgow","G5 8RE","01414292234","2593","5.5"
"Neptune Fish & Chicken Bar","Fish & Chips, Kebab","6 Whitehill Street","Glasgow","G31 2LJ","01415510168","196","5"
"Chunky Chicken","Burgers, Chicken, Halal","532 Sauchiehall Street","Glasgow","G2 3LX","01413321772","267","4"
"Natural Spice","Indian, Pizza","65 James Street","Bridgeton","G40 1BZ","01415561373","312","5"
"Nuku Nuku","Japanese, Sushi, Halal","189 Hope Street","Glasgow","G2 2UL","01412616258","147","5.5"
"The Pizza Factory","Pizza, Burgers, Halal","59 Kingston Street","Glasgow","G5 8BJ","01413285580","431","5"
"Minar's Kebab Inn","Kebab, Indian, Halal","442 Duke Street","Glasgow","G31 1QL","01415564417","135","4.5"
"Manjaros","Chicken, Peri Peri, Halal","UNIT 2, Springfield Quay","Glasgow","G5 8NP","07852769462","225","4.5"
"Chakwal Tandoori","Indian, Pizza, Halal","94 Springburn way","Glasgow","G21 1SL","01415583535","1067","5"
"Syrian Pie","Pizza, Vegetarian","211 Wallace Street","Glasgow","G5 8NT","01414291719","82","5"
"G's Fish & Chips","Fish & Chips, Burgers, Halal","132 Nelson Street","Glasgow","G5 8EJ","01414294609","1779","5"
"MacDonners","Indian, Pizza, Halal","915 Springfield Road","Glasgow","G31 4HZ","01415563030","760","5"
"Gourmet House Chinese","Chinese, Oriental, Halal","416 Cathcart Road","Glasgow","G42 7BZ","07930960306","870","5"
"Piri Amor","Peri Peri, Chicken, Halal","1 Kay Street","Glasgow","G21 1JY","01415587070","81","5.5"
"American Pizza Co","Pizza, Burgers","253 Gallow Gate","Glasgow","G4 0TP","01415521448","886","3.5"
"Tasty House","Chinese, Oriental","90-92 Royston Road","Glasgow","G21 2NT","01415641301","454","5"
"Q-X Queens Cross Fast Food","Curry, Indian","541 Maryhill Road","Glasgow","G20 7UJ","01419461159","73","5.5"
"Cookiez n Creamz","Desserts, Ice Cream, Halal","33 Nelson Street","Glasgow","G5 8DZ","01412309151","119","5"
"American BBQ & Burger Company","American, Burgers","114 Queen Margret Drive","Glasgow","G20 8NZ","01419453603","388","4.5"
"Central Café","Fish & Chips, Burgers","27 Saltmarket","Glasgow","G1 5NA","01415521719","133","5.5"
"Mian Shamy","Indian, Pizza, Halal","291 St Georges Road","Glasgow","G3 6JQ","01413532166","752","5"
"Garngad Takeaway","Indian, Pizza","132 Royston Road","Glasgow","G21 2PA","0141 552 5060","269","4.5"
"Toni's Pizzeria","Italian, Authentic Pizza","23 Gibson Street","Glasgow","G12 8NU","01413393933","351","5"
"Pizzburg","Pizza, Burgers","523 Sauchiehall Street","Glasgow","G3 7PQ","01415738675","47","5"
"West End Fish Bar","Fish & Chips, Pizza","146 Woodlands Road","Glasgow","G3 6LF","01413327390","32","5"
"Homewok Takeaway","Chinese, Noodles","101 Byres Road","Glasgow","G11 5HW","01413348433","837","5"
"Yellow Bird Chippy","Fish & Chips, Pizza","39 Paisley Road West","Govan","G51 1LG","01412587288","242","5.5"
"Catch Fish & Chips","Fish & Chips, Vegan","27 Gibson Street","Glasgow","G12 8NU","0141 370 8181","16","5"
"Subway - 38 Herriet Street","Sandwiches, Lunch, Halal","38 Herriet Street","Glasgow","G41 2JY","02039126648","14","4"
"Barbeque King","Italian, Indian","488 Great Western Road","Glasgow","G12 8EW","01413571020","815","4"
"Tuk Tuk Indian Street Food","Indian, South Indian","426 Sauchiehall Street","Glasgow","G2 3JD","02039126648","166","5"
"Sakura","Japanese, Sushi","1342 Maryhill Road","Glasgow","G20 9DG","01419469555","28","5.5"
"L'Aquila","Pizza, Chicken","44 Dundas Street","Glasgow","G1 2AQ","01412580397","4","6"
"G's Fish and Chips","Fish & Chips","648 Cathcart Road","Glasgow","G42 8AA","0141 636 3801","14","4"
"Flavas Ice Cream & Desserts","Desserts, Ice Cream","110 Woodlands Road","Glasgow","G3 6HB","01413327333","199","4"
"Subway - Glassford Street","Sandwiches","35 Glassford Street","Glasgow","G1 1UG","02039126648","2","6"
"Taco Mazama","Mexican, Burritos","6 Renfield Street","Glasgow","G2 5AL","01412488940","234","4.5"
"Paradise Restaurant","Persian, Grill","411-413 Great Western Road","Glasgow","G4 9JA","01413392170","189","5.5"
"Peri Peri Hub","Peri Peri, Chicken, Halal","253 Gallowgate","Glasgow","G4 0TP","01415526677","75","4"
"Zaytun Restaurant","Lebanese, Kurdish, Halal","452 Cathcart Road","Glasgow","G42 7BZ","01414230230","55","5"
"Stacks - Glasgow","Burgers","256 Springfield Quay","Glasgow","G5 8NG","02039126648","13","5"
